22	427
33	427
14	430
41	430
36	429
16	429
15	432
39	432
12	431
1	431
4	434
6	434
34	433
36	433
35	436
32	436
8	435
5	435
31	438
1	438
34	437
35	437
39	437
26	440
17	440
42	440
25	439
28	439
26	439
2	442
30	442
16	442
44	441
11	441
34	441
29	444
25	444
50	444
44	443
2	446
33	445
28	448
13	447
26	450
30	449
32	449
44	452
13	452
48	451
24	451
7	454
25	454
5	453
12	453
1	456
36	456
7	455
1	455
7	458
41	458
21	457
8	457
2	460
18	460
24	459
48	459
32	462
44	462
8	461
27	461
33	464
20	464
32	464
48	463
24	463
12	463
50	466
11	466
20	466
48	465
14	465
11	465
17	468
50	468
31	468
49	467
30	467
31	467
49	470
22	470
26	470
30	469
31	469
8	469
10	472
45	471
44	474
8	473
12	476
15	475
40	478
47	478
30	477
7	477
36	480
30	480
19	479
1	479
42	482
17	482
11	481
10	481
28	484
24	484
15	483
34	483
36	486
41	486
11	485
14	485
34	488
37	488
36	487
5	487
9	490
8	490
21	490
23	489
39	489
16	489
9	492
31	492
44	492
28	491
18	491
37	491
46	494
12	494
24	494
20	493
24	493
37	493
41	496
3	495
49	498
1	497
39	500
8	499
11	502
2	502
36	501
39	501
44	504
23	504
44	503
1	503
17	506
40	506
8	650
8	649
8	652
43	652
40	652
8	651
8	654
36	654
46	654
42	505
41	505
42	508
36	508
42	507
42	510
39	510
42	509
42	512
30	512
42	511
39	511
42	514
31	514
42	513
42	516
31	516
42	515
44	515
42	518
42	517
43	517
42	520
5	520
42	519
40	519
42	522
42	521
34	521
42	524
1	524
42	523
42	526
50	526
42	525
50	525
42	528
15	528
42	527
4	527
42	530
14	530
42	529
39	529
42	532
33	532
42	531
37	531
42	534
31	534
42	533
44	533
42	536
12	536
42	535
8	535
42	538
42	537
42	540
42	539
17	539
42	542
23	542
42	541
29	541
42	544
18	544
42	543
15	543
42	546
42	545
19	545
42	548
3	548
42	547
25	547
42	550
13	550
42	549
46	549
42	552
18	552
42	551
45	551
42	554
4	554
42	553
32	553
42	556
42	555
4	555
42	558
29	558
42	557
47	557
42	560
25	560
42	559
42	562
29	562
42	561
42	564
42	563
39	563
42	566
42	565
45	565
42	568
41	568
42	567
2	567
42	570
42	569
42	572
42	571
32	571
42	574
25	574
42	573
14	573
42	576
22	576
42	575
42	578
39	578
42	577
29	577
42	580
42	579
6	579
42	582
42	581
42	584
3	584
42	583
43	583
42	586
30	586
42	585
41	585
42	588
42	587
24	587
42	590
25	590
42	589
36	589
42	592
22	592
42	591
42	594
16	594
42	593
32	593
42	596
25	596
42	595
42	598
42	597
15	597
42	600
18	600
42	599
48	599
42	602
47	602
42	601
37	601
42	604
9	604
42	603
42	606
39	606
42	605
1	605
42	608
49	608
42	607
1	607
42	610
42	609
42	612
42	611
20	611
42	614
42	613
16	613
42	616
3	616
42	615
18	615
42	618
46	618
42	617
24	617
42	620
1	620
42	619
42	622
31	622
42	621
43	621
42	624
7	624
42	623
32	623
42	626
1	626
42	625
16	625
42	628
49	628
42	627
42	630
42	629
39	629
42	632
1	632
42	631
22	631
42	634
3	634
42	633
29	633
42	636
18	636
42	635
42	638
42	637
18	637
42	640
4	640
42	639
42	642
2	642
42	641
42	644
42	643
13	643
42	646
4	646
42	645
34	645
42	648
45	648
42	647
19	653
19	656
19	655
19	658
19	657
19	660
19	659
19	662
19	661
19	664
19	663
19	666
47	665
47	668
47	667
47	670
47	669
47	672
47	671
47	674
47	673
47	676
47	675
47	678
47	677
1	680
19	679
40	679
41	679
