340	35
340	47
341	3
341	25
341	9
342	23
342	6
342	2
343	35
344	6
345	16
346	29
347	34
348	12
349	11
349	39
350	23
350	20
351	30
351	47
352	16
352	36
353	4
353	21
354	37
354	6
355	44
355	47
356	43
356	15
357	19
357	4
358	33
358	47
359	10
359	14
360	20
360	10
361	26
361	36
362	26
362	46
362	40
363	32
363	19
363	48
364	13
364	1
364	46
365	28
365	48
365	12
366	34
366	2
366	24
367	16
367	35
367	47
368	37
368	30
368	12
369	14
370	46
371	48
372	33
373	47
374	20
375	43
375	25
376	19
376	17
377	29
377	22
378	3
378	30
379	49
379	44
380	26
380	17
381	25
381	9
382	28
382	38
383	13
383	41
384	9
384	2
385	35
385	36
386	40
386	35
386	7
387	10
387	29
387	36
388	21
388	45
388	43
389	37
389	29
389	34
390	17
390	45
390	5
391	27
391	11
391	10
392	1
392	23
392	20
393	43
394	22
395	36
396	23
397	22
398	6
399	39
399	49
400	24
400	14
401	49
401	29
402	40
402	37
403	3
403	29
404	50
404	2
405	20
405	34
406	37
406	15
407	32
407	22
408	44
408	17
409	24
409	41
410	25
410	16
411	4
411	40
412	4
412	36
413	47
413	16
413	32
414	38
414	39
414	7
415	42
415	21
415	41
416	20
416	31
416	19
417	31
417	50
417	24
418	44
418	19
418	14
419	39
420	12
421	24
422	41
423	24
424	36
424	41
425	48
425	12
426	35
426	27
427	19
427	49
428	22
428	33
429	14
429	41
430	36
430	16
431	15
431	39
432	12
432	1
433	4
433	6
434	34
434	36
435	35
435	32
436	8
436	5
437	31
437	1
438	34
438	35
438	39
439	26
439	17
439	42
440	25
440	28
440	26
441	2
441	30
441	16
442	44
442	11
442	34
443	29
443	25
443	50
444	44
445	2
446	33
447	28
448	13
449	26
450	30
450	32
451	44
451	13
452	48
452	24
453	7
453	25
454	5
454	12
455	1
455	36
456	7
456	1
457	7
457	41
458	21
458	8
459	2
459	18
460	24
460	48
461	32
461	44
462	8
462	27
463	33
463	20
463	32
464	48
464	24
464	12
465	50
465	11
465	20
466	48
466	14
466	11
467	17
467	50
467	31
468	49
468	30
468	31
469	49
469	22
469	26
470	30
470	31
470	8
471	10
472	45
473	44
474	8
475	12
476	15
477	40
477	47
478	30
478	7
479	36
479	30
480	19
480	1
481	42
481	17
482	11
482	10
483	28
483	24
484	15
484	34
485	36
485	41
486	11
486	14
487	34
487	37
488	36
488	5
489	9
489	8
489	21
490	23
490	39
490	16
491	9
491	31
491	44
492	28
492	18
492	37
493	46
493	12
493	24
494	20
494	24
494	37
495	41
496	3
497	49
498	1
499	39
500	8
501	11
501	2
502	36
502	39
503	44
503	23
504	44
504	1
505	17
505	40
649	8
650	8
651	8
651	43
651	40
652	8
653	8
653	36
653	46
506	42
506	41
507	42
507	36
508	42
509	42
509	39
510	42
511	42
511	30
512	42
512	39
513	42
513	31
514	42
515	42
515	31
516	42
516	44
517	42
518	42
518	43
519	42
519	5
520	42
520	40
521	42
522	42
522	34
523	42
523	1
524	42
525	42
525	50
526	42
526	50
527	42
527	15
528	42
528	4
529	42
529	14
530	42
530	39
531	42
531	33
532	42
532	37
533	42
533	31
534	42
534	44
535	42
535	12
536	42
536	8
537	42
538	42
539	42
540	42
540	17
541	42
541	23
542	42
542	29
543	42
543	18
544	42
544	15
545	42
546	42
546	19
547	42
547	3
548	42
548	25
549	42
549	13
550	42
550	46
551	42
551	18
552	42
552	45
553	42
553	4
554	42
554	32
555	42
556	42
556	4
557	42
557	29
558	42
558	47
559	42
559	25
560	42
561	42
561	29
562	42
563	42
564	42
564	39
565	42
566	42
566	45
567	42
567	41
568	42
568	2
569	42
570	42
571	42
572	42
572	32
573	42
573	25
574	42
574	14
575	42
575	22
576	42
577	42
577	39
578	42
578	29
579	42
580	42
580	6
581	42
582	42
583	42
583	3
584	42
584	43
585	42
585	30
586	42
586	41
587	42
588	42
588	24
589	42
589	25
590	42
590	36
591	42
591	22
592	42
593	42
593	16
594	42
594	32
595	42
595	25
596	42
597	42
598	42
598	15
599	42
599	18
600	42
600	48
601	42
601	47
602	42
602	37
603	42
603	9
604	42
605	42
605	39
606	42
606	1
607	42
607	49
608	42
608	1
609	42
610	42
611	42
612	42
612	20
613	42
614	42
614	16
615	42
615	3
616	42
616	18
617	42
617	46
618	42
618	24
619	42
619	1
620	42
621	42
621	31
622	42
622	43
623	42
623	7
624	42
624	32
625	42
625	1
626	42
626	16
627	42
627	49
628	42
629	42
630	42
630	39
631	42
631	1
632	42
632	22
633	42
633	3
634	42
634	29
635	42
635	18
636	42
637	42
638	42
638	18
639	42
639	4
640	42
641	42
641	2
642	42
643	42
644	42
644	13
645	42
645	4
646	42
646	34
647	42
647	45
648	42
654	19
655	19
656	19
657	19
658	19
659	19
660	19
661	19
662	19
663	19
664	19
665	19
